Movement_Mag,HR,SpO2,Label
0.9655897035356531,69,99,0
1.106373052941977,73,96,0
4.668800906351793,157,87,1
4.46949571686871,120,91,1
4.48704973620016,159,89,1
3.2674297647083836,149,87,1
0.8475965001511577,66,96,0
3.318190901735643,149,88,1
2.6625600122280617,112,90,1
2.9607936065906455,159,88,1
2.694857743879352,127,87,1
1.1427164794474298,98,99,0
3.1309063069869993,148,85,1
0.9073157577463212,94,97,0
3.357121835613148,117,85,1
3.509412850889806,122,89,1
1.1909292754100687,76,95,0
2.7543961084609907,122,87,1
4.64197433679618,122,85,1
3.966188598604507,132,91,1
3.489134408795464,123,89,1
2.8519074367791215,112,89,1
4.2118964620907136,138,89,1
2.861853448648634,129,85,1
4.562362477412297,138,91,1
4.514337212745923,129,89,1
0.8248955880495196,94,98,0
0.9884363418317496,70,96,0
2.5250003712861675,115,85,1
3.3126527098881775,111,85,1
3.104730214672581,140,85,1
4.112882320906029,155,87,1
4.886057263947846,112,88,1
1.1928315678979455,74,95,0
0.8220007308442805,73,96,0
0.8517101654964832,87,97,0
0.9711868886405369,94,97,0
1.1834495513232248,61,96,0
3.506509382468933,146,91,1
1.123018602546658,92,95,0
4.002037705945632,128,90,1
3.3758974923468323,159,91,1
0.8644849240935464,61,97,0
0.8896874328820598,76,98,0
0.9171268338373327,97,95,0
1.0771532524331815,71,99,0
2.5800906083625867,110,91,1
0.8615873215233311,71,96,0
1.1262888695766389,76,99,0
0.8350346147786452,86,99,0
3.2766124785562587,152,91,1
0.9559941028338413,85,98,0
3.499302548884593,147,89,1
0.9070297642481052,83,98,0
4.3984845374467225,142,88,1
1.0350777318221822,65,96,0
0.935804111989945,94,99,0
4.785714068366312,155,91,1
1.0453443680240413,97,98,0
2.7229825843729616,114,91,1
1.106691998585412,74,98,0
1.0183117770889998,97,97,0
0.9535630154332364,73,99,0
1.0619149131536496,63,96,0
3.2121912244615327,155,90,1
3.9606901294017414,140,85,1
0.9222927817565714,72,98,0
3.099215451180858,153,90,1
0.9971634159915572,72,99,0
3.7227962235140684,136,87,1
4.055099988253702,128,87,1
4.191693906622336,129,85,1
1.0738071452411955,65,98,0
0.8501316963858251,80,99,0
1.0527789874543645,98,97,0
3.9949749309037905,149,87,1
4.634491662083054,155,90,1
0.8379365359405958,84,95,0
2.9912371978865298,150,91,1
3.4913372778277463,126,86,1
1.1563188729717497,82,95,0
3.2294052071001937,121,88,1
0.928939944921556,67,97,0
3.4239393133044556,146,88,1
3.390548231580633,122,87,1
0.9809331348661131,68,97,0
4.471168006605195,130,89,1
3.170577090025154,110,88,1
4.324868174656092,127,87,1
1.176281949404446,89,98,0
2.832673118702425,139,89,1
0.8215807584902115,93,98,0
0.8655352049200038,76,98,0
1.1909257922934948,98,97,0
4.799778718520128,138,89,1
4.884022120073178,143,89,1
3.1608269342311424,149,86,1
0.8993021607647027,84,98,0
3.2618726126928985,111,85,1
1.0894022354015902,92,98,0
1.166119203914892,94,95,0
3.628431049874993,151,90,1
0.9546199632035077,72,96,0
4.834391191178591,138,86,1
3.4475248260934537,157,89,1
0.9362173006160637,72,97,0
4.386705410928644,136,88,1
0.9468383335372602,83,99,0
4.447933056229719,150,91,1
2.601989719393005,157,87,1
1.1454236595033334,90,99,0
1.0629945048746317,69,96,0
0.9095413119032457,88,98,0
1.059522827576462,78,99,0
0.9035914384350037,80,96,0
3.3894958431003,130,90,1
3.6208007796689996,149,91,1
3.659386429417045,126,86,1
3.9614755463046665,137,89,1
0.8079188388291627,94,95,0
1.1882183398071442,97,97,0
1.070132765765299,60,98,0
0.8082358412001207,82,96,0
2.8671932391516712,120,90,1
4.746474357550828,159,87,1
3.4166126800143104,112,86,1
0.9381301134528747,74,95,0
3.0507700933844903,132,91,1
4.682112005507873,153,91,1
4.156682010215043,125,89,1
0.941508700486534,66,99,0
0.9675818822707707,85,95,0
2.537875086665059,152,90,1
1.1402989517149364,65,95,0
0.8971524060626919,88,97,0
2.737480016623443,125,90,1
3.4044568695102946,115,87,1
0.8301083744493515,91,99,0
1.1893679807513413,84,97,0
1.1774871637456128,96,95,0
1.1837669684978156,66,97,0
3.593395448524651,134,90,1
0.8190548922799267,79,99,0
2.6460471763446733,140,89,1
3.4188622584057473,157,88,1
4.749154787354764,111,89,1
4.521423727610885,145,89,1
4.527323297714764,144,89,1
4.967307130100865,153,85,1
3.265542741269711,146,89,1
0.9139483947092664,63,97,0
0.942709576158277,63,95,0
0.9155092297064067,84,97,0
1.1050369260667914,99,96,0
1.1069270789939396,60,95,0
4.889494072176923,113,86,1
0.8051049605316591,96,98,0
0.9246028364074049,79,99,0
1.1066594495146904,91,97,0
2.5057164352225123,115,89,1
1.1566671752584836,68,97,0
4.897833081306924,117,87,1
0.9040527222033078,65,98,0
0.9255507360242332,96,97,0
3.0459717040497543,115,85,1
0.8572747833731738,63,95,0
4.01676617299997,120,89,1
3.463516950279855,114,86,1
0.903099647665056,69,99,0
0.8030384143584395,76,99,0
0.9525024831634138,61,97,0
2.7068984970145253,125,91,1
1.0614057903776761,88,98,0
1.0664837857884568,67,98,0
0.8111353223335585,79,98,0
1.034139228765481,98,97,0
3.75620657041813,115,87,1
1.1530701881582748,60,99,0
1.1512493582821328,71,95,0
1.0167213517252711,71,97,0
3.329110058146547,144,86,1
3.9683705975235144,113,90,1
4.807415417124613,158,88,1
0.9198613148551171,87,97,0
1.0733505222881041,87,95,0
0.9049143254083496,86,99,0
1.1743381160130182,98,95,0
4.941628532004851,137,89,1
1.1625116396528272,66,99,0
0.938873215408499,70,95,0
4.285181397033099,130,85,1
1.0204564053634746,87,96,0
4.520044265722616,139,86,1
1.145599736504899,62,95,0
3.203393097376254,138,89,1
1.0999047749416646,91,96,0
4.976631619726403,131,91,1
2.9500106805506308,156,85,1
2.809170906468651,136,86,1
1.107063119125915,61,98,0
2.7701085760535946,129,85,1
3.867116274190162,128,89,1
0.8229513018201954,85,98,0
0.9637890010139863,84,98,0
0.875720539644386,87,98,0
4.524730797186969,143,91,1
0.913648426358583,81,95,0
1.1427408927935063,79,98,0
0.8023517629396992,61,95,0
4.186225206558172,149,91,1
4.101823132269168,152,88,1
1.087288493471254,95,96,0
1.0877396651237088,86,97,0
3.8357873242015135,113,91,1
0.9810263814935722,67,99,0
1.0508833838874438,91,95,0
0.9078204803862479,70,97,0
4.550502218159318,155,88,1
2.679913424427763,146,91,1
0.9992996860694049,77,97,0
1.1194122450509036,68,97,0
0.8446296860635437,92,98,0
0.8205485965285091,89,97,0
3.4522895922825505,140,89,1
1.0891956293820124,65,99,0
4.061919003368942,146,90,1
3.2985163288116226,155,85,1
2.596758704732826,156,85,1
0.8941665945958398,85,96,0
2.8177518363223983,151,91,1
1.0745702418408007,82,97,0
4.903939772995468,133,86,1
1.1917672988205728,86,95,0
3.521879166912859,112,88,1
1.0029817970266162,77,96,0
3.0958259053458708,110,89,1
4.402671936980862,135,86,1
3.826308198160846,156,91,1
0.9860665539030713,86,96,0
4.68710831046462,128,87,1
0.9119537169310665,70,98,0
0.8182367214660259,96,99,0
0.8452550705646931,92,96,0
0.891790401148529,68,99,0
0.9049693085527037,76,98,0
1.0106713639725997,78,96,0
0.9327466046919315,72,96,0
0.9876561284685377,79,95,0
4.055871946791534,128,88,1
4.856111992362097,118,87,1
3.1393265595239703,142,85,1
3.493391037443877,138,90,1
0.8532635426220198,89,99,0
3.91763647357466,152,90,1
2.720277600175428,136,88,1
2.5006368274143465,146,90,1
0.8532483336904313,94,99,0
4.780471819512381,126,90,1
4.32622033210945,136,91,1
2.781216489073077,150,90,1
4.580303400971259,150,89,1
3.5399469133404144,145,87,1
0.8364261741200815,65,96,0
0.8968600487305289,88,95,0
1.0740576549382692,88,98,0
1.0224495342346556,82,95,0
1.0150946027711925,95,98,0
0.808939263263857,97,95,0
1.0006124872380497,97,95,0
4.548902591537438,129,91,1
4.770288027300505,140,91,1
3.2715226993663418,132,87,1
1.1291806527850712,60,95,0
3.9857809541939573,117,87,1
2.9748669972542663,115,89,1
0.982654394249338,62,97,0
1.0537786443692665,69,95,0
0.8658964545165049,63,97,0
2.897868760448042,156,89,1
0.84831257070851,77,95,0
1.079387432235565,81,95,0
4.451493317236604,159,89,1
0.8890689257432091,85,97,0
0.8009191921089533,98,96,0
1.0072567181634897,80,98,0
0.9450643618042712,67,96,0
1.0601719297208647,93,99,0
1.1028970475036883,91,95,0
2.873851382020979,118,85,1
4.15461774865127,153,90,1
3.583681485755335,144,85,1
4.8520666589487345,116,90,1
1.0100599286895215,65,95,0
4.893582069731615,114,86,1
3.1060072074590157,137,86,1
3.99680217946837,150,90,1
3.352414847750787,120,88,1
1.0642785411453466,72,99,0
1.0512610654521248,78,98,0
1.1185464203671618,71,99,0
0.8216823916341666,65,99,0
1.0564836336613272,77,95,0
1.165702653372031,61,99,0
1.0341105270436675,79,97,0
3.7014367649847717,156,88,1
4.987924337815,134,90,1
2.7418300912766895,121,87,1
4.4143466708778405,146,87,1
1.0406802961130712,99,96,0
1.013332933206977,74,98,0
4.836522717115477,156,91,1
0.8300186190599541,98,97,0
4.439985065274882,131,86,1
2.784767295924213,138,90,1
1.0257271518219178,87,99,0
1.115316921593718,90,99,0
1.0223879650599832,85,96,0
0.9456945878652377,64,96,0
0.8416484735150659,71,98,0
1.110454049471929,86,96,0
2.857943516394857,133,85,1
3.094429856636446,158,89,1
3.347481008524159,118,87,1
3.0008487355431024,115,85,1
1.1415145016465793,60,99,0
1.063450321879547,99,97,0
4.9449914274494144,141,86,1
3.7854063184123747,112,87,1
1.1449906183996794,76,99,0
1.1602119289954376,95,98,0
1.0912018296451516,72,97,0
2.7142847412992963,126,89,1
0.8429536672794246,98,99,0
1.0445287834185435,92,99,0
0.8444121260041915,92,95,0
1.0296675879140678,95,97,0
0.8170990688540526,89,99,0
1.1199932605342744,66,96,0
3.426801550985106,138,88,1
4.096233637748747,158,87,1
0.8469717712362881,73,95,0
1.1824062519632192,92,96,0
1.0312806486569805,86,98,0
1.052430324471437,82,95,0
3.830955855788396,138,85,1
2.662984938313814,133,87,1
1.0498531805590496,72,99,0
3.6235595106276985,138,88,1
2.8289428622734736,115,87,1
2.876042775365383,142,85,1
4.166376039121376,113,91,1
0.8751220782716956,75,97,0
4.1967445167983435,130,90,1
0.9927899982641825,97,95,0
1.0707122030690142,79,98,0
0.9036152258083803,79,98,0
1.0211543315662284,71,97,0
2.7099143766485057,153,88,1
4.0204469246517265,158,86,1
3.768207739732411,132,91,1
0.9648810954138606,98,98,0
0.8790961230728679,98,95,0
4.480407384510372,116,89,1
0.8077077997300185,92,99,0
4.1559380561516495,147,89,1
4.0064142508342275,154,86,1
4.149995520521449,149,90,1
3.9050986985085,145,87,1
1.0767291667108565,87,95,0
1.139429563689048,81,99,0
2.5663963765180453,140,90,1
1.1161861827282624,64,95,0
4.70586563370658,117,85,1
0.9094649079552394,95,98,0
4.049191153713733,126,87,1
1.1086139595203284,89,97,0
2.597660197060509,147,85,1
3.5919968004669736,128,90,1
0.9627856886054393,95,97,0
0.9517687401568378,73,95,0
1.0476521594035613,99,98,0
4.32056703895134,136,89,1
4.989769718160549,124,89,1
4.117572246728439,123,89,1
2.8848063422541936,116,89,1
0.9639261880917813,65,97,0
4.908828905922541,155,88,1
3.467248780374482,124,86,1
1.0076250366075674,73,99,0
1.004605913086725,66,99,0
4.169598141523721,153,86,1
4.9500739867598424,143,87,1
0.9312394879373588,86,97,0
0.9369622473052773,66,99,0
4.073918221223064,152,87,1
4.658299197945524,115,87,1
3.4710848160290326,158,86,1
3.289977482545876,158,88,1
4.149292475992672,121,88,1
1.1053288358664757,67,98,0
4.723158382408265,122,87,1
1.065317165456174,77,95,0
3.04094616900249,138,89,1
1.0214900742162694,94,97,0
4.410129024812204,147,88,1
4.319300808535035,128,90,1
0.8039555028962635,95,99,0
4.297013131388466,126,91,1
0.9700664599014043,78,95,0
3.6854375486267203,137,90,1
0.9160237419973597,79,96,0
3.2334948303191915,111,86,1
4.098406405700335,146,89,1
4.981124298634041,131,88,1
2.6602358787103935,154,91,1
3.5122086342006433,140,91,1
1.0511765013082384,85,97,0
2.9395804366010525,158,88,1
1.154321289707414,99,95,0
3.137448901330367,151,85,1
2.9819948200312747,127,86,1
0.8175589348722154,80,97,0
0.9829845613743259,70,95,0
1.0055744661702755,82,95,0
0.8606965973683036,92,97,0
3.0862111792604616,147,91,1
1.0718957844017274,82,99,0
4.721940088049859,124,85,1
0.8177049064549828,98,95,0
2.6898598931523883,142,85,1
0.8638393943212022,93,97,0
1.165526225871165,88,99,0
0.9981944993178746,83,96,0
3.3173701663123696,146,85,1
1.1811346937941394,60,96,0
2.7924905491236536,155,88,1
4.909027007938692,157,89,1
0.9283259901999099,86,98,0
3.0379964639543404,115,87,1
0.9974200546506038,61,99,0
0.921935629143358,80,95,0
1.0847158182755638,60,96,0
0.9109825336154466,93,95,0
3.250662071788348,147,85,1
0.8913203567694945,81,99,0
3.525132612263015,117,89,1
1.159040204080111,63,96,0
4.002588767487109,149,86,1
4.0458054039637785,155,91,1
4.402993622499887,131,85,1
2.7878898004351695,116,86,1
4.698167942714872,151,88,1
3.4807926608047874,137,89,1
1.1094691741232274,86,97,0
1.0479805786524126,66,95,0
4.387683374239989,149,85,1
1.035333112247372,70,95,0
0.8051402486085141,86,99,0
3.8003139417777647,116,88,1
0.9941142442358777,89,98,0
3.6676741207509096,130,88,1
4.623804083439868,148,86,1
1.1559367725198109,92,98,0
0.9443417794499314,72,98,0
4.486982975770599,117,91,1
2.866001386250522,137,85,1
4.15435699748528,154,87,1
4.4986305647418625,144,87,1
0.9316482627490223,81,96,0
1.1612697654926158,97,98,0
1.0137306468244596,81,95,0
4.800718994237806,111,90,1
3.0503401403338026,146,86,1
3.8718221700865607,134,87,1
4.660306691874757,134,90,1
3.365356136966504,127,87,1
0.8544431992520005,95,98,0
3.110450917572849,151,88,1
1.1480357976482578,81,99,0
3.9740676759879654,123,91,1
3.2272538369692008,113,87,1
2.5623968918787057,139,89,1
0.8898628274608419,66,97,0
1.0226983836245653,71,95,0
0.902169048789319,78,96,0
3.356466986545328,115,86,1
0.8561213659796292,93,95,0
1.197932085302051,71,98,0
3.151394989681112,157,91,1
1.1290324223105908,93,98,0
0.9924228309599965,80,95,0
4.144330332846737,111,87,1
4.679868148116159,120,90,1
0.9734832814917008,99,99,0
1.080627846095293,89,95,0
3.776691404066546,122,90,1
3.186174544932578,147,86,1
0.981809867324483,71,95,0
0.8958637461951433,61,99,0
1.098279440883113,94,98,0
1.023979615911257,66,96,0
3.2586276243244083,131,85,1
1.1105269701,83,96,0
0.8288860309417849,77,98,0
3.02319943912138,114,91,1
4.500706529260349,155,87,1
1.1232810827248523,90,95,0
0.9840118312086159,65,98,0
0.9161219752944982,76,96,0
0.9836071642840405,90,97,0
0.9461694462420797,71,97,0
1.1519659260956985,69,95,0
1.1730488511461887,90,95,0
1.1965473690260946,74,95,0
1.0456918060514504,71,96,0
4.8097557866623335,147,88,1
2.8425010350694495,155,88,1
2.501869192132976,112,90,1
1.061836047120803,95,99,0
2.6772860929740383,110,90,1
2.531571886898549,135,90,1
1.0307312580494798,91,99,0
2.910142516347281,155,88,1
4.836522667730716,134,89,1
4.206753933953435,149,85,1
4.8722587599727545,122,90,1
1.1840841649904132,62,96,0
1.0679154499632695,83,95,0
4.265394291063279,159,90,1
4.853023652323762,128,89,1
2.9617403643132394,130,90,1
3.798323667711183,147,87,1
4.642655186512043,115,91,1
3.3798115855873445,125,86,1
1.0525042112925969,84,97,0
0.9502675389508509,85,99,0
0.8659379274754812,96,98,0
1.1813589182177844,62,95,0
0.9573485047156463,82,97,0
4.275390111668235,137,85,1
1.032413417696789,65,97,0
3.145744768056182,133,90,1
1.0337874099286273,74,96,0
1.0118733111045508,88,98,0
0.817396401326766,69,95,0
0.9826880010927973,79,95,0
2.733794266380421,112,91,1
1.0666471971317883,89,99,0
2.843895230199835,144,88,1
2.8171201793273775,127,90,1
1.1072593529485806,77,95,0
4.404142442143525,120,86,1
0.9853166146375453,79,95,0
4.4987676520365305,159,90,1
0.9187982103686807,68,97,0
3.41814928038655,139,85,1
1.0941221001934403,66,98,0
1.0095083925000683,72,99,0
0.8246033315697282,73,96,0
2.510682728329127,141,86,1
4.790792953817142,114,91,1
3.676156894758056,150,89,1
1.189968538965271,64,96,0
0.8757511060628512,64,98,0
2.7930197235919643,131,86,1
1.00236534799304,91,98,0
2.9934728586014465,156,89,1
3.810301822737923,122,86,1
4.351771392968326,119,88,1
1.0870682089444879,91,95,0
1.0533973264853977,89,96,0
3.294229246046161,156,90,1
0.8609211849987392,96,96,0
2.767815884897105,150,90,1
0.8736473728062888,64,98,0
3.126963535932612,137,89,1
1.105512063806129,74,97,0
0.864940723555075,80,95,0
1.0230857766620394,70,96,0
0.9546881301964887,94,98,0
3.038060230325559,128,85,1
3.59042527666554,121,86,1
1.0804342472167854,91,95,0
2.518713682156419,117,91,1
4.817422019887607,112,87,1
4.999567288233822,151,87,1
1.1711753770188373,62,99,0
4.341595746481292,144,85,1
1.0197425341649746,79,96,0
3.489688418607569,151,86,1
0.9732786429204013,72,97,0
4.160700046648568,132,85,1
2.804475956654496,121,87,1
2.906152108000099,154,85,1
1.1660569884247012,73,97,0
2.8519514342551506,131,85,1
3.5082373803280014,125,88,1
1.0671595975407804,66,95,0
1.0373946074320404,68,98,0
1.1278143810329446,74,99,0
1.0143138772065494,62,98,0
1.0182169485559867,67,95,0
1.0062469517737895,98,97,0
3.3474392331098866,134,86,1
0.9189520196284686,94,97,0
0.8201936484730284,92,96,0
4.870883143797409,132,89,1
1.0412578842207816,70,98,0
0.846696971775913,71,98,0
0.9257679297565526,80,96,0
0.9557844255305062,97,99,0
4.212124084421269,148,86,1
2.9602314096259867,132,85,1
0.8336500646516951,64,96,0
1.139405941699022,66,95,0
0.9422088576301656,63,97,0
0.9744482457642799,81,97,0
4.977419765982477,144,87,1
0.9237274135854826,70,95,0
0.955281836568715,90,98,0
3.481517162346822,110,91,1
4.5136704701955646,140,91,1
1.1755566248663165,97,99,0
1.1493886184300313,71,96,0
1.1863350795058836,60,99,0
2.6143883097297396,146,89,1
4.636125509665979,129,85,1
3.122917045765612,151,86,1
0.8294664559231171,87,96,0
3.659203879487351,117,91,1
1.158837916094484,65,98,0
3.8646928298783356,126,87,1
2.521074031458009,151,87,1
0.9914362277420534,81,97,0
1.0132509862962666,93,95,0
1.1333499577090942,62,96,0
1.0021640675940782,91,95,0
3.6465701046509196,123,88,1
1.0448548878602844,68,97,0
3.244873325365101,114,88,1
4.643058945167436,122,85,1
0.9160178640098232,99,98,0
1.088155187046286,98,97,0
0.8185023238102073,88,99,0
0.8711414912929627,69,95,0
0.858326201842841,95,97,0
1.06522866886272,61,99,0
0.9411032129339324,95,97,0
4.848472058234714,118,89,1
0.9277468189930097,73,96,0
4.756666548378264,115,87,1
4.0186359673171115,148,91,1
1.0141995492582316,90,99,0
0.8202871068809442,70,99,0
0.8472112961759852,94,98,0
4.4518541223001495,152,85,1
1.1033950640458134,84,96,0
1.1038708033121756,99,95,0
1.1232101158671968,64,98,0
0.9122071784516237,84,99,0
2.958552241156804,129,88,1
3.9269133904285143,158,91,1
4.123249286689843,154,87,1
1.1514385062404213,68,98,0
4.354571093296132,158,86,1
2.7586097433267516,153,89,1
2.9955305503289034,149,90,1
1.027070905770756,61,95,0
0.8607714574618772,70,99,0
1.001669152678576,92,95,0
0.8120561269628266,86,96,0
2.930220151352597,143,90,1
3.3111489507547054,120,88,1
4.482643441430126,135,91,1
4.585587759225682,135,86,1
1.1308575613363063,83,97,0
1.0288212343050396,99,96,0
0.923865988131212,61,95,0
3.7577520598718883,149,91,1
0.9940599865087498,97,96,0
3.9343935807942287,125,88,1
0.9111404876818803,97,99,0
3.913440346441318,135,91,1
2.706790258194474,132,86,1
1.030350789532322,84,96,0
0.8975334580472243,71,95,0
3.734052050750445,150,87,1
4.209931744054636,135,89,1
0.9712530235390797,69,99,0
1.0984373093315387,68,97,0
3.0113218972182043,142,85,1
4.618274294110651,133,85,1
0.8103072409282167,75,98,0
1.1145778411445444,78,97,0
0.8237782487051921,71,96,0
3.4732231741513835,119,85,1
3.1293926939401175,123,88,1
0.9865356927501541,78,98,0
0.8902875389755588,99,98,0
3.8291394789581563,125,87,1
4.905287442779116,123,87,1
1.031136717343628,82,97,0
1.16549502951451,94,97,0
0.8194112658847004,97,99,0
1.0360322147268217,85,96,0
1.0460444828885194,69,98,0
2.730859838854661,142,85,1
1.1258491188023538,79,96,0
1.0404004729791785,78,97,0
0.8548469674018697,85,99,0
4.111374754255724,143,91,1
1.0675947915688653,99,95,0
1.1648039219402055,66,98,0
2.637652583885467,139,86,1
0.8079204959094979,77,97,0
4.902186705817881,152,86,1
0.9705906590419153,82,98,0
1.1759119587590434,66,99,0
2.8748917629949995,120,91,1
4.877139580310068,129,88,1
3.848408545198687,121,91,1
3.9200452727701944,149,91,1
0.8776341364286465,66,99,0
0.8744179372705356,93,98,0
4.413744797148333,145,85,1
1.1399351090353376,67,99,0
4.139015315264789,113,89,1
4.356444155187982,120,88,1
0.9376174351440765,87,99,0
1.0914174581768503,86,99,0
3.5241047226290654,150,87,1
1.0566417403299506,68,97,0
2.5188210616092013,149,90,1
3.8505327999580676,153,90,1
0.8621166021646376,67,99,0
0.8110041418496223,79,99,0
1.1246936692101348,70,97,0
0.992276081189635,87,95,0
2.7859135042091943,111,90,1
2.9975115243841284,125,88,1
3.1776159937197797,159,85,1
2.934055861976513,135,90,1
0.8465996616033554,88,98,0
3.248397514562883,152,87,1
0.9909588746272989,79,97,0
4.197458817049914,143,87,1
4.392492071991683,123,87,1
3.0549723674841527,156,89,1
3.197474990859698,121,89,1
1.153094899887662,80,98,0
3.7934114282288056,135,87,1
4.570296554598296,146,91,1
0.9905583253837245,65,95,0
3.1806166470403046,142,89,1
0.9351401447954265,77,97,0
0.939016652262299,97,97,0
4.350760682696561,141,91,1
1.1279975850608714,86,99,0
1.0409693542296627,68,98,0
1.1270127501803882,74,96,0
3.973767886472406,132,86,1
0.8931194503754258,98,99,0
0.9835160881170623,90,95,0
4.921675443025612,155,90,1
3.7143637063612736,151,88,1
1.0074402781238072,97,97,0
3.743674021605779,115,86,1
3.5570957360777564,144,90,1
4.170056405740426,123,87,1
3.0563048407327447,110,89,1
2.6983239109792483,152,90,1
3.331053771921968,120,85,1
0.8490671514506651,86,95,0
4.766506433962391,137,88,1
1.1695306087280466,99,98,0
0.8987602381258669,67,99,0
4.996078031236721,121,89,1
2.826459974319349,158,88,1
0.9841797871601564,94,98,0
3.9867607784628456,133,87,1
4.79316080689418,156,89,1
4.734846241623041,154,86,1
0.8918521807414257,99,96,0
2.8881457301252547,150,85,1
4.404216858149485,122,86,1
0.9889780503718258,89,97,0
3.775478556943148,153,91,1
0.8418794811482228,89,98,0
0.9996391762803862,64,95,0
1.0716043554904335,93,98,0
1.035106800567366,62,99,0
3.5692096798703337,111,89,1
2.7349981734157716,134,85,1
3.3089591603526856,153,86,1
1.1987854179818407,65,95,0
4.0205673002954665,131,88,1
0.8006856002590498,98,99,0
2.519790645261601,157,85,1
4.476852267425785,121,85,1
3.384856678558716,117,90,1
0.9717151074939415,76,95,0
1.150056164228255,97,96,0
0.8781115676596427,78,99,0
2.694895669197531,150,90,1
1.0077245576540412,85,97,0
1.116091905293499,95,99,0
0.8988240945750355,90,95,0
1.0671049266757797,75,99,0
0.8453597656473011,94,96,0
1.1514569531681977,92,95,0
4.103189939276691,150,91,1
0.9357139444386857,99,95,0
3.8500618048348487,126,89,1
4.043153963581198,124,89,1
1.0427696731536282,88,95,0
3.226037915250828,124,87,1
4.477408005027385,119,91,1
0.9229877973896788,84,95,0
3.5637884279041554,158,90,1
0.9767779951735946,87,97,0
3.913507619289571,118,86,1
1.1927922299627671,65,95,0
3.638904618889499,138,90,1
0.9109275443714111,96,97,0
4.247531916801538,144,89,1
3.594761890336275,127,89,1
3.4985433742602856,155,90,1
2.794962445319743,153,91,1
3.6092620798647443,148,87,1
0.942678550412516,79,96,0
0.9851823595603496,81,97,0
1.1101969498115165,60,96,0
1.006023394309093,70,98,0
0.9869042475060636,93,98,0
0.9749015411153448,88,95,0
0.8546580301641387,66,96,0
1.0671814913762652,67,98,0
2.9677549193858885,157,89,1
1.1833683208820251,88,96,0
4.595254458978864,139,86,1
1.138927841972462,82,95,0
0.9295049216933055,83,95,0
2.7130893095558632,126,88,1
4.43485127927787,158,88,1
2.8854932259634545,156,89,1
0.8797284377357866,63,99,0
3.6895769962213962,151,88,1
4.459502119805483,158,89,1
4.448765082258535,151,89,1
0.9989668570324042,89,99,0
4.452711039970969,150,90,1
3.0532172474499917,154,85,1
4.575885385493452,158,85,1
1.1249365603390507,86,96,0
1.1904886288854306,94,96,0
2.889895119649272,131,90,1
3.137943177150267,135,88,1
1.1556959693419002,86,96,0
4.0711445157978465,136,91,1
0.807763682205363,65,96,0
1.0739913277580846,64,97,0
3.7807697762246484,119,91,1
3.9170133502883004,124,89,1
0.8343338175790863,77,97,0
2.9088165708682077,123,88,1
0.829075284503039,97,99,0
1.1572475714851482,80,98,0
1.1460141874348984,60,99,0
0.9150186551808044,61,99,0
3.6293316745561266,157,85,1
1.0635003878861287,67,97,0
3.2290746385841897,138,88,1
4.301830448229298,142,91,1
0.8708190427098792,94,95,0
4.687753884810478,123,90,1
4.733318654124483,154,86,1
2.610593306515099,129,87,1
2.8109297821293335,155,91,1
3.507444367710178,113,88,1
1.1875280628179734,73,96,0
3.824523169967997,141,87,1
4.733318946339754,111,88,1
4.053032329612754,128,91,1
3.3841267000874797,141,88,1
0.9026012929435735,95,98,0
1.142494434918249,70,96,0
0.8888586047789561,93,97,0
4.67619166978325,128,89,1
4.324648709260006,134,88,1
0.8521334260791683,64,98,0
1.1612671221374105,77,95,0
3.92246007915695,135,89,1
3.875491474030484,149,86,1
1.1520053832943502,92,95,0
0.8825849770949437,74,95,0
2.7096523430665433,113,88,1
2.525302618723171,128,87,1
0.9382650162378767,64,95,0
0.9409592740834942,91,99,0
4.682259211816622,134,86,1
1.0113179445957265,85,95,0
3.7752905870386018,131,87,1
1.026448471422789,68,96,0
1.0200998362185574,90,96,0
0.905263978119054,61,97,0
3.483931510777818,127,86,1
4.896174044772499,149,87,1
1.0846872820269513,73,97,0
1.0493457856670545,99,95,0
3.789482117952538,135,85,1
3.6776680454701953,148,86,1
3.354865972600894,125,86,1
3.0142198560343085,132,91,1
3.241984910261909,138,89,1
3.322894690370662,152,90,1
2.629472769682372,117,87,1
4.240899112541193,138,87,1
4.876629973650447,156,91,1
2.5403767765365233,156,88,1
0.9004882734017359,84,96,0
3.6680233873871453,121,87,1
0.9349456957536897,93,97,0
0.8205697239991331,91,97,0
3.0164444961355787,135,88,1
0.8629364527927045,79,99,0
3.4004390964754236,134,86,1
3.2263010431321106,131,90,1
3.994170635904064,130,88,1
0.8932138490637345,83,95,0
0.8328810973349708,76,97,0
1.1037726806378483,77,98,0
0.9312160245262974,93,98,0
0.9417808695924902,93,99,0
4.4006165394217405,134,89,1
3.4081515730532694,154,85,1
3.013990934146144,119,86,1
3.530276383271401,134,86,1
2.6658304920050884,147,87,1
1.0756254002193015,71,96,0
0.8856220766177407,67,96,0
1.0604786332597373,63,98,0
1.0450137246818048,76,96,0
0.8742766381518661,81,98,0
3.884080155065938,141,85,1
3.0356676440250165,117,90,1
1.1101836791855018,78,95,0
0.8722804128377997,62,97,0
3.2894096429035153,117,88,1
3.6085832683321093,126,89,1
3.800532954787249,114,85,1
0.9734527450894228,70,96,0
2.8666720451141607,140,89,1
3.0193050177858654,118,89,1
0.8457629101814331,83,95,0
3.833224663086727,135,87,1
0.8024531571080609,78,99,0
